season,round,driver_id,stop_number,lap,time_of_day,duration,duration_ms
2016,3,hulkenberg,4,46,15:27:09,22.790,22790
2016,4,ericsson,1,1,15:05:50,30.529,30529
2016,4,gutierrez,1,1,15:06:09,40.169,40169
2016,4,kvyat,1,1,15:05:38,41.282,41282
2016,4,perez,1,1,15:06:03,32.800,32800
2016,4,ricciardo,1,1,15:05:43,47.763,47763
2016,4,kvyat,2,8,15:20:21,38.906,38906
2016,4,gutierrez,2,9,15:22:11,25.037,25037
2016,4,sainz,1,11,15:25:31,30.805,30805
2016,4,nasr,1,12,15:27:22,30.259,30259
2016,4,wehrlein,1,13,15:29:06,31.433,31433
2016,4,jolyon_palmer,1,14,15:30:40,30.805,30805
2016,4,bottas,1,16,15:33:39,29.841,29841
2016,4,kevin_magnussen,1,16,15:34:05,30.585,30585
2016,4,grosjean,1,17,15:35:49,31.420,31420
2016,4,hamilton,1,17,15:35:21,30.001,30001
2016,4,massa,1,18,15:37:14,29.551,29551
2016,4,button,1,20,15:41:08,30.580,30580
2016,4,raikkonen,1,20,15:40:29,30.498,30498
2016,4,alonso,1,21,15:42:40,29.751,29751
2016,4,rosberg,1,21,15:41:55,29.709,29709
2016,4,max_verstappen,1,22,15:44:13,30.553,30553
2016,4,perez,2,27,15:53:11,30.400,30400
2016,4,ericsson,2,28,15:55:13,30.433,30433
2016,4,ricciardo,2,29,15:57:02,31.205,31205
2016,4,wehrlein,2,39,16:14:54,57.151,57151
2016,4,massa,2,46,16:25:17,30.065,30065
2016,5,massa,1,8,14:17:31,21.384,21384
2016,5,ericsson,1,9,14:19:07,22.840,22840
2016,5,kvyat,1,9,14:19:03,23.277,23277
2016,5,perez,1,9,14:18:56,22.679,22679
2016,5,button,1,10,14:20:28,22.280,22280
2016,5,hulkenberg,1,10,14:20:31,22.176,22176
2016,5,kevin_magnussen,1,10,14:20:34,22.843,22843
2016,5,sainz,1,10,14:20:24,22.874,22874
2016,5,alonso,1,11,14:22:02,21.795,21795
2016,5,jolyon_palmer,1,11,14:22:09,23.283,23283
2016,5,ricciardo,1,11,14:21:44,21.738,21738
2016,5,wehrlein,1,11,14:22:14,24.554,24554
2016,5,bottas,1,12,14:23:27,21.856,21856
2016,5,max_verstappen,1,12,14:23:18,22.369,22369
2016,5,nasr,1,12,14:23:45,22.976,22976
2016,5,raikkonen,1,12,14:23:25,22.107,22107
2016,5,grosjean,1,15,14:28:12,23.187,23187
2016,5,vettel,1,15,14:27:51,21.643,21643
2016,5,gutierrez,1,16,14:29:51,23.206,23206
2016,5,haryanto,1,22,14:39:41,28.753,28753
2016,5,ericsson,2,24,14:42:39,23.122,23122
2016,5,kvyat,2,25,14:44:06,22.234,22234
2016,5,massa,2,25,14:43:57,22.568,22568
2016,5,ricciardo,2,28,14:47:45,22.104,22104
2016,5,grosjean,2,29,14:50:06,22.844,22844
2016,5,vettel,2,29,14:49:18,22.617,22617
2016,5,gutierrez,2,30,14:51:38,22.430,22430
2016,5,kevin_magnussen,2,30,14:51:49,23.165,23165
2016,5,jolyon_palmer,2,33,14:56:34,22.397,22397
2016,5,wehrlein,2,33,14:56:46,24.387,24387
2016,5,max_verstappen,2,34,14:56:52,22.348,22348
2016,5,perez,2,35,14:59:10,21.918,21918
2016,5,raikkonen,2,35,14:58:25,22.169,22169
2016,5,button,2,36,15:00:49,22.590,22590
2016,5,nasr,2,36,15:01:17,23.090,23090
2016,5,grosjean,3,37,15:02:52,34.832,34832
2016,5,vettel,3,37,15:01:30,21.603,21603
2016,5,sainz,2,38,15:03:35,22.937,22937
2016,5,alonso,2,39,15:05:28,22.987,22987
2016,5,bottas,2,39,15:04:59,22.443,22443
2016,5,ericsson,3,40,15:07:25,22.897,22897
2016,5,massa,3,41,15:08:28,21.831,21831
2016,5,ricciardo,3,43,15:10:31,21.683,21683
2016,5,haryanto,2,48,15:20:28,26.186,26186
2016,5,kvyat,3,51,15:23:51,22.769,22769
2016,5,kevin_magnussen,3,55,15:30:33,22.122,22122
2016,5,ricciardo,4,65,15:43:55,23.133,23133
2016,6,kvyat,2,2,14:07:55,19.918,19918
2016,6,kevin_magnussen,1,7,14:15:27,25.583,25583
2016,6,kvyat,3,7,14:17:32,27.698,27698
2016,6,button,1,8,14:17:20,25.766,25766
2016,6,nasr,1,8,14:17:30,28.242,28242
2016,6,ericsson,1,11,14:22:52,27.176,27176
2016,6,haryanto,1,11,14:22:57,29.117,29117
2016,6,max_verstappen,1,12,14:24:33,25.604,25604
2016,6,vettel,1,13,14:25:55,25.114,25114
2016,6,alonso,1,14,14:27:38,25.512,25512
2016,6,bottas,1,15,14:29:22,27.364,27364
2016,6,grosjean,1,15,14:29:44,33.490,33490
2016,6,hulkenberg,1,15,14:29:11,25.215,25215
2016,6,gutierrez,1,16,14:31:01,26.044,26044
2016,6,massa,1,20,14:37:38,24.934,24934
2016,6,rosberg,1,20,14:37:17,26.698,26698
2016,6,kevin_magnussen,2,21,14:40:27,38.811,38811
2016,6,perez,1,21,14:38:55,25.714,25714
2016,6,sainz,1,21,14:38:53,27.738,27738
2016,6,ricciardo,1,23,14:41:40,25.054,25054
2016,6,ericsson,2,29,14:52:28,26.435,26435
2016,6,kevin_magnussen,3,29,14:53:21,25.879,25879
2016,6,bottas,2,30,14:54:01,25.478,25478
2016,6,button,2,30,14:53:13,25.450,25450
2016,6,grosjean,2,30,14:54:03,25.111,25111
2016,6,perez,2,30,14:53:05,25.608,25608
2016,6,hamilton,1,31,14:54:06,26.315,26315
2016,6,hulkenberg,2,31,14:54:39,27.064,27064
2016,6,max_verstappen,2,31,14:54:44,25.459,25459
2016,6,rosberg,2,31,14:54:34,27.680,27680
2016,6,sainz,2,31,14:54:40,28.112,28112
2016,6,vettel,2,31,14:54:36,25.561,25561
2016,6,wehrlein,1,31,14:55:34,26.517,26517
2016,6,alonso,2,32,14:56:10,26.836,26836
2016,6,gutierrez,2,32,14:56:16,27.407,27407
2016,6,kevin_magnussen,4,32,14:58:47,31.241,31241
2016,6,massa,2,32,14:56:25,25.182,25182
2016,6,nasr,2,32,14:57:11,27.166,27166
2016,6,ricciardo,2,32,14:55:37,35.327,35327
2016,6,haryanto,2,34,15:00:18,27.380,27380
2016,6,haryanto,3,47,15:21:24,26.292,26292
2016,6,nasr,3,48,15:21:45,45.700,45700
2016,6,bottas,3,49,15:22:23,24.673,24673
2016,6,ericsson,3,49,15:23:18,33.342,33342
2016,7,nasr,1,9,14:15:49,23.987,23987
2016,7,raikkonen,1,11,14:18:14,22.820,22820
2016,7,vettel,1,11,14:17:58,22.597,22597
2016,7,wehrlein,1,11,14:18:36,24.784,24784
2016,7,gutierrez,1,13,14:21:13,23.412,23412
2016,7,sainz,1,13,14:21:10,23.517,23517
2016,7,ericsson,1,14,14:22:44,22.957,22957
2016,7,haryanto,1,15,14:24:03,29.732,29732
2016,7,alonso,1,17,14:26:24,27.952,27952
2016,7,grosjean,1,17,14:26:26,23.680,23680
2016,7,max_verstappen,1,20,14:29:59,23.586,23586
2016,7,hulkenberg,1,21,14:31:34,22.876,22876
2016,7,ricciardo,1,21,14:31:21,22.872,22872
2016,7,rosberg,1,21,14:31:29,22.466,22466
2016,7,massa,1,22,14:32:47,22.925,22925
2016,7,bottas,1,23,14:33:59,22.184,22184
2016,7,hamilton,1,24,14:35:00,22.243,22243
2016,7,perez,1,30,14:43:33,22.556,22556
2016,7,raikkonen,2,33,14:47:15,23.263,23263
2016,7,nasr,2,35,14:51:16,23.608,23608
2016,7,vettel,2,37,14:51:55,22.361,22361
2016,7,ricciardo,2,38,14:53:47,24.018,24018
2016,7,wehrlein,2,38,14:54:55,24.516,24516
2016,7,ericsson,2,39,14:56:10,23.299,23299
2016,7,grosjean,2,39,14:55:43,23.055,23055
2016,7,kevin_magnussen,1,39,14:56:12,23.162,23162
2016,7,gutierrez,2,41,14:58:41,23.928,23928
2016,7,haryanto,2,44,15:03:24,25.069,25069
2016,7,kvyat,2,44,15:02:16,22.627,22627
2016,7,grosjean,3,46,15:05:13,32.114,32113
2016,7,max_verstappen,2,46,15:04:02,22.909,22909
2016,7,perez,2,46,15:04:50,24.757,24757
2016,7,sainz,2,48,15:07:17,24.445,24445
2016,7,hulkenberg,2,51,15:11:06,23.111,23111
2016,7,rosberg,2,51,15:10:35,22.728,22728
2016,8,haryanto,1,1,17:05:57,33.405,33405
2016,8,sainz,1,4,17:11:34,22.028,22028
2016,8,alonso,1,5,17:13:24,20.282,20282
2016,8,kvyat,1,5,17:13:37,24.802,24802
2016,8,max_verstappen,1,5,17:13:24,20.069,20069
2016,8,button,1,6,17:15:21,20.185,20185
2016,8,kevin_magnussen,1,6,17:15:24,20.772,20772
2016,8,ricciardo,1,6,17:15:04,19.840,19840
2016,8,massa,1,7,17:17:02,19.445,19445
2016,8,nasr,1,7,17:17:13,20.670,20670
2016,8,gutierrez,1,8,17:19:20,29.227,29227
2016,8,raikkonen,1,8,17:18:49,20.593,20593
2016,8,grosjean,1,10,17:22:51,21.132,21132
2016,8,jolyon_palmer,1,11,17:24:54,20.965,20965
2016,8,hamilton,1,15,17:31:52,20.108,20108
2016,8,ericsson,1,16,17:34:12,21.083,21083
2016,8,perez,1,16,17:33:39,20.614,20614
2016,8,bottas,1,19,17:39:20,19.732,19732
