result_id,race_id,season,round,driver_id,constructor_id,grid_position,finish_position,position_text,points,laps_completed,status,fastest_lap_rank,fastest_lap_time,is_classified,qualifying_position,q1_ms,q2_ms,q3_ms
2025_22_piastri,2025_22,2025,22,piastri,mclaren,5.0,,D,0.0,50.0,Disqualified,,,False,5.0,114544.0,112126.0,108961.0
2025_22_russell,2025_22,2025,22,russell,mercedes,4.0,2.0,2,18.0,50.0,Finished,,1:34.592,True,4.0,113144.0,110935.0,108803.0
2025_22_sainz,2025_22,2025,22,sainz,williams,3.0,5.0,5,10.0,50.0,Finished,,1:34.496,True,3.0,114873.0,111144.0,108296.0
2025_22_stroll,2025_22,2025,22,stroll,aston_martin,12.0,,R,0.0,0.0,Retired,,,False,12.0,114416.0,112850.0,
2025_22_tsunoda,2025_22,2025,22,tsunoda,red_bull,20.0,12.0,12,0.0,50.0,Finished,,1:34.967,True,19.0,116798.0,,
2025_23_albon,2025_23,2025,23,albon,williams,14.0,11.0,11,0.0,57.0,Finished,,1:24.261,True,15.0,80629.0,80629.0,
2025_23_alonso,2025_23,2025,23,alonso,aston_martin,8.0,7.0,7,6.0,57.0,Finished,,1:23.940,True,8.0,80598.0,80219.0,80418.0
2025_23_antonelli,2025_23,2025,23,antonelli,mercedes,5.0,5.0,5,10.0,57.0,Finished,,1:23.955,True,5.0,80576.0,80084.0,79846.0
2025_23_bearman,2025_23,2025,23,bearman,haas,13.0,,R,0.0,41.0,Retired,,1:24.930,False,13.0,80548.0,80438.0,
2025_23_bortoleto,2025_23,2025,23,bortoleto,sauber,19.0,13.0,13,0.0,57.0,Finished,,1:25.233,True,14.0,80653.0,80534.0,
2025_23_colapinto,2025_23,2025,23,colapinto,alpine,20.0,14.0,14,0.0,56.0,Lapped,,1:25.644,True,20.0,81137.0,,
2025_23_gasly,2025_23,2025,23,gasly,alpine,9.0,16.0,16,0.0,56.0,Lapped,,1:25.376,True,9.0,80681.0,80324.0,80477.0
2025_23_hadjar,2025_23,2025,23,hadjar,rb,6.0,18.0,18,0.0,55.0,Retired,,1:24.317,True,6.0,80603.0,80350.0,80114.0
2025_23_hamilton,2025_23,2025,23,hamilton,ferrari,17.0,12.0,12,0.0,57.0,Finished,,1:24.848,True,18.0,80907.0,,
2025_23_hulkenberg,2025_23,2025,23,hulkenberg,sauber,11.0,,R,0.0,6.0,Retired,,1:28.139,False,11.0,80630.0,80353.0,
2025_23_lawson,2025_23,2025,23,lawson,rb,12.0,9.0,9,2.0,57.0,Finished,,1:23.971,True,12.0,80539.0,80433.0,
2025_23_leclerc,2025_23,2025,23,leclerc,ferrari,10.0,8.0,8,4.0,57.0,Finished,,1:24.432,True,10.0,80564.0,80343.0,80561.0
2025_23_max_verstappen,2025_23,2025,23,max_verstappen,red_bull,3.0,1.0,1,25.0,57.0,Finished,,1:23.498,True,3.0,80472.0,79985.0,79651.0
2025_23_norris,2025_23,2025,23,norris,mclaren,2.0,4.0,4,12.0,57.0,Finished,,1:23.197,True,2.0,80157.0,79861.0,79495.0
2025_23_ocon,2025_23,2025,23,ocon,haas,16.0,15.0,15,0.0,56.0,Lapped,,1:25.056,True,17.0,80864.0,,
2025_23_piastri,2025_23,2025,23,piastri,mclaren,1.0,2.0,2,18.0,57.0,Finished,,1:22.996,True,1.0,80234.0,79650.0,79387.0
2025_23_russell,2025_23,2025,23,russell,mercedes,4.0,6.0,6,8.0,57.0,Finished,,1:23.198,True,4.0,80074.0,80186.0,79662.0
2025_23_sainz,2025_23,2025,23,sainz,williams,7.0,3.0,3,15.0,57.0,Finished,,1:23.859,True,7.0,80520.0,80251.0,80287.0
2025_23_stroll,2025_23,2025,23,stroll,aston_martin,18.0,17.0,17,0.0,55.0,Retired,,1:23.484,True,19.0,81058.0,,
2025_23_tsunoda,2025_23,2025,23,tsunoda,red_bull,15.0,10.0,10,1.0,57.0,Finished,,1:24.139,True,16.0,80761.0,,
2025_24_albon,2025_24,2025,24,albon,williams,17.0,16.0,16,0.0,58.0,Finished,,1:28.367,True,17.0,83416.0,,
2025_24_alonso,2025_24,2025,24,alonso,aston_martin,6.0,6.0,6,8.0,58.0,Finished,,1:28.279,True,6.0,83071.0,82861.0,82902.0
2025_24_antonelli,2025_24,2025,24,antonelli,mercedes,14.0,15.0,15,0.0,58.0,Finished,,1:28.029,True,14.0,82894.0,83080.0,
2025_24_bearman,2025_24,2025,24,bearman,haas,11.0,12.0,12,0.0,58.0,Finished,,1:28.976,True,11.0,83254.0,83041.0,
2025_24_bortoleto,2025_24,2025,24,bortoleto,sauber,7.0,11.0,11,0.0,58.0,Finished,,1:29.114,True,7.0,83374.0,82874.0,82904.0
2025_24_colapinto,2025_24,2025,24,colapinto,alpine,20.0,20.0,20,0.0,57.0,Lapped,,1:27.710,True,20.0,83890.0,,
2025_24_gasly,2025_24,2025,24,gasly,alpine,19.0,19.0,19,0.0,57.0,Lapped,,1:27.767,True,19.0,83468.0,,
2025_24_hadjar,2025_24,2025,24,hadjar,rb,9.0,17.0,17,0.0,57.0,Lapped,,1:29.375,True,9.0,83373.0,82997.0,83072.0
2025_24_hamilton,2025_24,2025,24,hamilton,ferrari,16.0,8.0,8,4.0,58.0,Finished,,1:28.094,True,16.0,83394.0,,
2025_24_hulkenberg,2025_24,2025,24,hulkenberg,sauber,18.0,9.0,9,2.0,58.0,Finished,,1:27.050,True,18.0,83450.0,,
2025_24_lawson,2025_24,2025,24,lawson,rb,13.0,18.0,18,0.0,57.0,Lapped,,1:28.886,True,13.0,83265.0,83077.0,
2025_24_leclerc,2025_24,2025,24,leclerc,ferrari,5.0,4.0,4,12.0,58.0,Finished,,1:26.725,True,5.0,83163.0,82948.0,82730.0
2025_24_max_verstappen,2025_24,2025,24,max_verstappen,red_bull,1.0,1.0,1,25.0,58.0,Finished,,1:27.625,True,1.0,82877.0,82752.0,82207.0
2025_24_norris,2025_24,2025,24,norris,mclaren,2.0,3.0,3,15.0,58.0,Finished,,1:26.818,True,2.0,83178.0,82804.0,82408.0
2025_24_ocon,2025_24,2025,24,ocon,haas,8.0,7.0,7,6.0,58.0,Finished,,1:28.655,True,8.0,83334.0,83023.0,82913.0
2025_24_piastri,2025_24,2025,24,piastri,mclaren,3.0,2.0,2,18.0,58.0,Finished,,1:26.765,True,3.0,82605.0,83021.0,82437.0
2025_24_russell,2025_24,2025,24,russell,mercedes,4.0,5.0,5,10.0,58.0,Finished,,1:28.599,True,4.0,83247.0,82730.0,82645.0
2025_24_sainz,2025_24,2025,24,sainz,williams,12.0,13.0,13,0.0,58.0,Finished,,1:29.052,True,12.0,83187.0,83042.0,
2025_24_stroll,2025_24,2025,24,stroll,aston_martin,15.0,10.0,10,1.0,58.0,Finished,,1:27.626,True,15.0,83316.0,83097.0,
2025_24_tsunoda,2025_24,2025,24,tsunoda,red_bull,10.0,14.0,14,0.0,58.0,Finished,,1:28.557,True,10.0,83386.0,83034.0,
2026_01_albon,2026_01,2026,1,albon,williams,15.0,12.0,12,0.0,57.0,Lapped,,1:24.375,True,15.0,81051.0,80941.0,
2026_01_alonso,2026_01,2026,1,alonso,aston_martin,17.0,,R,0.0,21.0,Retired,,1:25.713,False,17.0,81969.0,,
2026_01_antonelli,2026_01,2026,1,antonelli,mercedes,2.0,2.0,2,18.0,58.0,Finished,,1:22.417,True,2.0,80120.0,79435.0,78811.0
2026_01_arvid_lindblad,2026_01,2026,1,arvid_lindblad,rb,9.0,8.0,8,4.0,57.0,Lapped,,1:24.182,True,9.0,80409.0,79971.0,81247.0
2026_01_bearman,2026_01,2026,1,bearman,haas,12.0,7.0,7,6.0,57.0,Lapped,,1:24.020,True,12.0,81247.0,80311.0,
2026_01_bortoleto,2026_01,2026,1,bortoleto,audi,10.0,9.0,9,2.0,57.0,Lapped,,1:23.257,True,10.0,80495.0,80221.0,
2026_01_bottas,2026_01,2026,1,bottas,cadillac,19.0,,R,0.0,15.0,Retired,,1:27.364,False,19.0,83244.0,,
2026_01_colapinto,2026_01,2026,1,colapinto,alpine,16.0,14.0,14,0.0,56.0,Lapped,,1:22.926,True,16.0,81200.0,81270.0,
2026_01_gasly,2026_01,2026,1,gasly,alpine,14.0,10.0,10,1.0,57.0,Lapped,,1:24.486,True,14.0,81138.0,80501.0,
2026_01_hadjar,2026_01,2026,1,hadjar,red_bull,3.0,,R,0.0,10.0,Retired,,1:25.239,False,3.0,80023.0,79653.0,79303.0
2026_01_hamilton,2026_01,2026,1,hamilton,ferrari,7.0,4.0,4,12.0,58.0,Finished,,1:22.423,True,7.0,79811.0,79921.0,79478.0
2026_01_hulkenberg,2026_01,2026,1,hulkenberg,audi,11.0,,W,0.0,0.0,Did not start,,,False,11.0,81024.0,80303.0,
2026_01_lawson,2026_01,2026,1,lawson,rb,8.0,13.0,13,0.0,57.0,Lapped,,1:23.783,True,8.0,80491.0,80144.0,79994.0
2026_01_leclerc,2026_01,2026,1,leclerc,ferrari,4.0,3.0,3,15.0,58.0,Finished,,1:22.579,True,4.0,80226.0,79357.0,79327.0
2026_01_max_verstappen,2026_01,2026,1,max_verstappen,red_bull,20.0,6.0,6,8.0,58.0,Finished,,1:22.091,True,,,,
2026_01_norris,2026_01,2026,1,norris,mclaren,6.0,5.0,5,10.0,58.0,Finished,,1:22.358,True,6.0,80010.0,79882.0,79475.0
2026_01_ocon,2026_01,2026,1,ocon,haas,13.0,11.0,11,0.0,57.0,Lapped,,1:24.424,True,13.0,80759.0,80491.0,
2026_01_perez,2026_01,2026,1,perez,cadillac,18.0,16.0,16,0.0,55.0,Lapped,,1:26.070,True,18.0,82605.0,,
2026_01_piastri,2026_01,2026,1,piastri,mclaren,5.0,,W,0.0,0.0,Did not start,,,False,5.0,79664.0,79525.0,79380.0
2026_01_russell,2026_01,2026,1,russell,mercedes,1.0,1.0,1,25.0,58.0,Finished,,1:22.670,True,1.0,79507.0,78934.0,78518.0
2026_01_sainz,2026_01,2026,1,sainz,williams,21.0,15.0,15,0.0,56.0,Lapped,,1:23.590,True,,,,
2026_01_stroll,2026_01,2026,1,stroll,aston_martin,22.0,,R,0.0,43.0,Lapped,,1:25.410,False,,,,
2026_02_albon,2026_02,2026,2,albon,williams,22.0,,W,0.0,0.0,Did not start,,,False,18.0,94772.0,,
2026_02_alonso,2026_02,2026,2,alonso,aston_martin,18.0,,R,0.0,32.0,Retired,,1:39.721,False,19.0,95203.0,,
2026_02_antonelli,2026_02,2026,2,antonelli,mercedes,1.0,1.0,1,25.0,56.0,Finished,,1:35.275,True,1.0,93305.0,92443.0,92064.0
2026_02_arvid_lindblad,2026_02,2026,2,arvid_lindblad,rb,15.0,12.0,12,0.0,55.0,Lapped,,1:36.099,True,15.0,93906.0,93784.0,
2026_02_bearman,2026_02,2026,2,bearman,haas,10.0,5.0,5,10.0,56.0,Finished,,1:36.429,True,10.0,93687.0,93197.0,93292.0
2026_02_bortoleto,2026_02,2026,2,bortoleto,audi,16.0,,W,0.0,0.0,Did not start,,,False,16.0,93549.0,93965.0,
2026_02_bottas,2026_02,2026,2,bottas,cadillac,19.0,13.0,13,0.0,55.0,Lapped,,1:38.393,True,20.0,95436.0,,
2026_02_colapinto,2026_02,2026,2,colapinto,alpine,12.0,10.0,10,1.0,55.0,Lapped,,1:36.783,True,12.0,93634.0,93357.0,
2026_02_gasly,2026_02,2026,2,gasly,alpine,7.0,6.0,6,8.0,56.0,Finished,,1:36.505,True,7.0,93788.0,93003.0,92873.0
2026_02_hadjar,2026_02,2026,2,hadjar,red_bull,9.0,8.0,8,4.0,56.0,Finished,,1:37.311,True,9.0,93632.0,93352.0,93121.0
2026_02_hamilton,2026_02,2026,2,hamilton,ferrari,3.0,3.0,3,15.0,56.0,Finished,,1:36.092,True,3.0,93522.0,92567.0,92415.0
2026_02_hulkenberg,2026_02,2026,2,hulkenberg,audi,11.0,11.0,11,0.0,55.0,Lapped,,1:36.180,True,11.0,94116.0,93354.0,
2026_02_lawson,2026_02,2026,2,lawson,rb,14.0,7.0,7,6.0,56.0,Finished,,1:37.096,True,14.0,94139.0,93765.0,
2026_02_leclerc,2026_02,2026,2,leclerc,ferrari,4.0,4.0,4,12.0,56.0,Finished,,1:36.011,True,4.0,93175.0,92486.0,92428.0
2026_02_max_verstappen,2026_02,2026,2,max_verstappen,red_bull,8.0,,R,0.0,45.0,Retired,,1:37.046,False,8.0,93417.0,93098.0,93002.0
2026_02_norris,2026_02,2026,2,norris,mclaren,6.0,,W,0.0,0.0,Did not start,,,False,6.0,93535.0,92910.0,92608.0
2026_02_ocon,2026_02,2026,2,ocon,haas,13.0,14.0,14,0.0,55.0,Lapped,,1:35.964,True,13.0,93974.0,93538.0,
2026_02_perez,2026_02,2026,2,perez,cadillac,21.0,15.0,15,0.0,55.0,Lapped,,1:38.523,True,22.0,96906.0,,
2026_02_piastri,2026_02,2026,2,piastri,mclaren,5.0,,W,0.0,0.0,Did not start,,,False,5.0,93590.0,93130.0,92550.0
2026_02_russell,2026_02,2026,2,russell,mercedes,2.0,2.0,2,18.0,56.0,Finished,,1:35.400,True,2.0,93262.0,92523.0,92286.0
2026_02_sainz,2026_02,2026,2,sainz,williams,17.0,9.0,9,2.0,55.0,Lapped,,1:37.981,True,17.0,94317.0,,
2026_02_stroll,2026_02,2026,2,stroll,aston_martin,20.0,,R,0.0,9.0,Retired,,1:40.883,False,21.0,95995.0,,
2026_03_albon,2026_03,2026,3,albon,williams,17.0,20.0,20,0.0,51.0,Lapped,,1:33.427,True,17.0,91088.0,,
2026_03_alonso,2026_03,2026,3,alonso,aston_martin,21.0,18.0,18,0.0,52.0,Lapped,,1:36.221,True,21.0,92646.0,,
2026_03_antonelli,2026_03,2026,3,antonelli,mercedes,1.0,1.0,1,25.0,53.0,Finished,,1:32.432,True,1.0,90035.0,89048.0,88778.0
2026_03_arvid_lindblad,2026_03,2026,3,arvid_lindblad,rb,10.0,14.0,14,0.0,53.0,Finished,,1:34.314,True,10.0,90781.0,90109.0,90319.0
2026_03_bearman,2026_03,2026,3,bearman,haas,18.0,,R,0.0,20.0,Retired,,1:35.604,False,18.0,91090.0,,
2026_03_bortoleto,2026_03,2026,3,bortoleto,audi,9.0,13.0,13,0.0,53.0,Finished,,1:34.164,True,9.0,90359.0,89990.0,90274.0
2026_03_bottas,2026_03,2026,3,bottas,cadillac,20.0,19.0,19,0.0,52.0,Lapped,,1:36.269,True,20.0,92330.0,,
2026_03_colapinto,2026_03,2026,3,colapinto,alpine,15.0,16.0,16,0.0,53.0,Finished,,1:34.512,True,15.0,90931.0,90627.0,
2026_03_gasly,2026_03,2026,3,gasly,alpine,7.0,7.0,7,6.0,53.0,Finished,,1:33.691,True,7.0,90584.0,89874.0,89691.0
2026_03_hadjar,2026_03,2026,3,hadjar,red_bull,8.0,12.0,12,0.0,53.0,Finished,,1:33.837,True,8.0,90662.0,90104.0,89978.0
2026_03_hamilton,2026_03,2026,3,hamilton,ferrari,6.0,6.0,6,8.0,53.0,Finished,,1:32.777,True,6.0,90309.0,89589.0,89567.0
2026_03_hulkenberg,2026_03,2026,3,hulkenberg,audi,13.0,11.0,11,0.0,53.0,Finished,,1:33.732,True,13.0,90358.0,90387.0,
2026_03_lawson,2026_03,2026,3,lawson,rb,14.0,9.0,9,2.0,53.0,Finished,,1:34.230,True,14.0,90657.0,90495.0,
2026_03_leclerc,2026_03,2026,3,leclerc,ferrari,4.0,3.0,3,15.0,53.0,Finished,,1:32.634,True,4.0,89915.0,89303.0,89405.0
2026_03_max_verstappen,2026_03,2026,3,max_verstappen,red_bull,11.0,8.0,8,4.0,53.0,Finished,,1:33.552,True,11.0,90519.0,90262.0,
2026_03_norris,2026_03,2026,3,norris,mclaren,5.0,5.0,5,10.0,53.0,Finished,,1:33.208,True,5.0,90401.0,89795.0,89409.0
2026_03_ocon,2026_03,2026,3,ocon,haas,12.0,10.0,10,1.0,53.0,Finished,,1:34.256,True,12.0,90915.0,90309.0,
2026_03_perez,2026_03,2026,3,perez,cadillac,19.0,17.0,17,0.0,53.0,Finished,,1:35.637,True,19.0,92206.0,,
2026_03_piastri,2026_03,2026,3,piastri,mclaren,3.0,2.0,2,18.0,53.0,Finished,,1:32.996,True,3.0,90200.0,89451.0,89132.0
